id,active,civicAddress,aptNumber,street,city,neighbourhood,province,postalCode,country,listingType,price,livingArea,propertyAre,numOfBedrooms,numOfBathrooms,numOfFloors,yearBuilt,listedDate,propertyType
877,1,138,718,Arrowood,Montreal,Pangnirtung,Quebec,F3U 1U8,Canada,rent,1042,141,1922-01-01,2,5,2,1952-01-01,2017-11-05,duplex
878,1,575,660,Veith,Montreal,Miramichi,Quebec,U7F 4G8,Canada,sale,50255928,4336,7387,3,7,9,1971-01-01,2023-01-26,condominium
879,1,20,942,Manufacturers,Montreal,South River,Quebec,Y2T 5Y0,Canada,rent,6289,2223,9626,6,1,10,1994-01-01,2022-11-12,studio
880,1,820,799,Spenser,Montreal,Minnedosa,Quebec,H3K 7C5,Canada,sale,93752444,1109,3983,1,2,3,1985-01-01,2016-04-10,triplex
881,1,6211,366,Prairie Rose,Montreal,Collingwood,Quebec,U2F 8T4,Canada,rent,3229,1109,9426,6,10,9,1957-01-01,2023-02-23,studio
882,1,60,820,Sugar,Montreal,Mont-Tremblant,Quebec,O2E 2W1,Canada,sale,21709450,2064,3860,3,6,4,2002-01-01,2015-02-24,condominium
883,1,5,798,Fair Oaks,Montreal,Kentville,Quebec,U9J 6S8,Canada,rent,253,794,5758,10,9,9,2015-01-01,2021-03-24,single-family
884,1,1,914,Shoshone,Montreal,Oxford,Quebec,O8P 2S3,Canada,rent,5449,1356,2790,7,1,8,1970-01-01,2018-06-26,quadruplex
885,1,79906,991,Haas,Montreal,Oxbow,Quebec,S0F 0T8,Canada,rent,5916,2167,5531,10,7,5,1972-01-01,2016-11-18,triplex
886,1,36,568,Linden,Montreal,Pont-Rouge,Quebec,C4O 2L0,Canada,rent,1023,4777,9965,10,10,9,1957-01-01,2021-03-23,townhouse
887,1,3021,262,Raven,Montreal,Papineauville,Quebec,T4C 6F2,Canada,sale,91672442,2401,6941,9,7,2,1953-01-01,2017-09-17,quadruplex
888,1,265,595,Chive,Montreal,Sainte-Anne-de-Bellevue,Quebec,Q6G 5J5,Canada,sale,3502477,2741,2191,2,6,8,1998-01-01,2013-03-10,other
889,1,4,318,Lake View,Montreal,Saint-Rémi,Quebec,Z4O 1H6,Canada,rent,8848,4673,5120,9,2,5,1913-01-01,2019-03-23,quadruplex
890,1,6,554,Trailsway,Montreal,Beauharnois,Quebec,Q9C 9Z2,Canada,rent,2477,3079,1799,6,6,3,1970-01-01,2016-10-21,condominium
891,1,2080,806,Armistice,Montreal,Havre-Saint-Pierre,Quebec,P1Y 8K7,Canada,sale,42647605,3599,6453,10,2,6,1916-01-01,2023-08-04,quadruplex
892,1,6,498,Dorton,Montreal,Kelowna,Quebec,K9D 1L6,Canada,rent,7698,4175,4420,6,3,3,2007-01-01,2015-11-25,condominium
893,1,66,387,Meadow Valley,Montreal,Pickering,Quebec,H7M 8U6,Canada,sale,89261971,829,4199,9,1,10,2009-01-01,2019-09-19,townhouse
894,1,3,146,Hermina,Montreal,Berthierville,Quebec,O4J 0Z8,Canada,rent,6571,2587,7447,2,1,1,1978-01-01,2012-07-14,single-family
895,1,4,409,Little Fleur,Montreal,Petrolia,Quebec,N0A 6O8,Canada,sale,13798772,1524,9107,6,5,9,1984-01-01,2013-06-15,condominium
896,1,5,518,Nova,Montreal,Petrolia,Quebec,K0Z 4Z9,Canada,rent,2113,475,1665,2,10,8,2005-01-01,2010-03-20,triplex
897,1,9378,405,Bartillon,Montreal,Smoky Lake,Quebec,B7E 5X2,Canada,sale,48338229,3471,4427,2,3,10,1978-01-01,2021-01-24,single-family
898,1,84,305,Vahlen,Montreal,Beauceville,Quebec,V1Y 4Z3,Canada,rent,5527,246,5113,3,9,8,2014-01-01,2016-10-12,triplex
899,1,0,186,Pond,Montreal,St. Catharines,Quebec,Q0D 2Q6,Canada,rent,9935,695,6891,4,4,10,1949-01-01,2012-03-25,quadruplex
900,1,3527,166,Cambridge,Montreal,Powassan,Quebec,K8B 0J5,Canada,sale,65410842,4932,6628,8,9,10,1972-01-01,2016-06-27,townhouse
901,1,955,736,Division,Montreal,New-Richmond,Quebec,O6Q 9Z9,Canada,rent,5491,168,6630,10,8,10,1983-01-01,2011-06-14,quadruplex
902,1,6,344,Washington,Montreal,Warwick,Quebec,M3W 9Q0,Canada,rent,5909,3205,9004,4,3,1,1972-01-01,2020-11-03,quadruplex
903,1,6,589,Nobel,Montreal,Stettler,Quebec,E5C 3K6,Canada,rent,3872,4615,3855,6,3,8,1906-01-01,2013-01-18,single-family
904,1,665,725,Grayhawk,Montreal,Kamsack,Quebec,W2M 5Z6,Canada,sale,8641411,1364,4901,1,7,6,1998-01-01,2010-03-27,townhouse
905,1,42893,431,Erie,Montreal,Asbestos,Quebec,S6J 4N7,Canada,sale,84904528,2407,5234,8,6,9,1924-01-01,2014-02-23,studio
906,1,469,550,3rd,Montreal,Fort McMurray,Quebec,U9L 7Y8,Canada,sale,97600676,225,2435,5,1,3,2003-01-01,2010-03-26,condominium
907,1,5,448,American,Montreal,Saint-André-Avellin,Quebec,Z7D 3J9,Canada,rent,2790,2251,1792,5,7,5,2011-01-01,2016-07-30,duplex
908,1,1991-01-013,427,Westport,Montreal,Drayton Valley,Quebec,S1E 2N1,Canada,sale,28219454,2664,4542,9,3,10,1922-01-01,2020-06-16,triplex
909,1,1009,840,Heath,Montreal,Arnprior,Quebec,J3N 3T4,Canada,rent,932,2458,9510,10,2,4,1937-01-01,2011-08-28,triplex
910,1,7262,175,Petterle,Montreal,Selkirk,Quebec,F3F 8W7,Canada,rent,418,4095,8283,10,8,6,1905-01-01,2017-09-04,studio
911,1,2341,193,Chive,Montreal,Dorchester,Quebec,U5F 1V9,Canada,rent,5007,268,7770,4,2,8,1949-01-01,2013-09-20,triplex
912,1,2,369,Atwood,Montreal,Port Colborne,Quebec,P3L 5F5,Canada,sale,45767509,3987,7177,1,1,2,1996-01-01,2018-08-21,condominium
913,1,5,580,Crownhardt,Montreal,Swift Current,Quebec,W0Z 0O5,Canada,rent,728,3638,3825,7,8,4,1989-01-01,2015-02-23,triplex
914,1,9,594,Messerschmidt,Montreal,Mont-Laurier,Quebec,J2D 6I6,Canada,sale,87207418,3555,8905,3,2,1,1978-01-01,2012-10-28,townhouse
915,1,4783,759,Prairie Rose,Montreal,High River,Quebec,S2U 3R1,Canada,rent,2048,4499,3394,3,3,5,1910-01-01,2014-10-28,single-family
916,1,12909,875,Fremont,Montreal,Thompson,Quebec,E0P 8A3,Canada,rent,589,2419,1113,10,8,10,1917-01-01,2023-04-04,townhouse
917,1,46,297,Gateway,Montreal,Chester,Quebec,G8X 6A6,Canada,rent,6128,1878,1394,9,5,2,1998-01-01,2011-03-02,quadruplex
918,1,65619,106,Rowland,Montreal,Kirkland Lake,Quebec,M1E 9X7,Canada,rent,2018,1009,4576,9,4,5,1949-01-01,2010-01-29,other
919,0,3435,246,Kinsman,Montreal,Conception Bay South,Quebec,W4E 3M5,Canada,rent,8966,992,1714,10,10,4,1916-01-01,2022-04-28,single-family
920,1,543,248,Badeau,Montreal,Beloeil,Quebec,O1K 6L2,Canada,rent,9791,2998,4340,10,3,4,1912-01-01,2019-11-08,duplex
921,1,6,503,Southridge,Montreal,Summerland,Quebec,J0R 8P0,Canada,sale,76415973,203,1375,9,1,7,1912-01-01,2022-09-30,townhouse
922,1,7,263,Riverside,Montreal,Baie-D\'Urfé,Quebec,N4U 3B5,Canada,sale,89837210,2575,2009,8,3,5,1912-01-01,2010-09-30,townhouse
923,1,4692,896,Pierstorff,Montreal,Flin Flon,Quebec,D1C 9N0,Canada,rent,876,1519,2737,6,8,5,1914-01-01,2021-02-02,duplex
924,1,588,867,Mifflin,Montreal,Kamloops,Quebec,U2Z 0O8,Canada,sale,2550505,3963,7052,5,5,3,1941-01-01,2011-10-08,townhouse
925,1,94,791,Dwight,Montreal,Pictou,Quebec,S5Q 7O3,Canada,sale,18935742,2130,5858,7,1,7,2001-01-01,2019-03-25,townhouse
926,1,12277,222,Haas,Montreal,Farnham,Quebec,Z5W 7H1,Canada,sale,53176982,3613,9233,4,8,4,1961-01-01,2010-03-29,townhouse
927,1,9,350,Pennsylvania,Montreal,Summerland,Quebec,D8D 1V6,Canada,rent,3423,2168,7960,4,5,8,2023-01-01,2011-04-20,condominium
928,1,686,860,Portage,Montreal,Saint-Lin-Laurentides,Quebec,S1O 3G7,Canada,rent,1172,2343,2268,8,6,3,2020-01-01,2022-11-29,other
929,1,352,340,Nevada,Montreal,Drummondville,Quebec,B0S 3Y8,Canada,sale,74135665,3436,6222,6,2,5,1924-01-01,2021-06-10,triplex
930,1,44274,567,Atwood,Montreal,Fort Erie,Quebec,B2A 2Z8,Canada,sale,64447311,4824,9405,2,1,1,1937-01-01,2019-05-14,triplex
931,1,91729,204,Graceland,Montreal,Fort Macleod,Quebec,R8I 4R5,Canada,rent,4149,3336,4378,6,1,2,2000-01-01,2012-07-16,single-family
932,1,4,213,Steensland,Montreal,North York,Quebec,U8M 4O4,Canada,rent,9655,2287,4658,8,8,3,1916-01-01,2016-08-28,studio
933,1,71,172,Merchant,Montreal,Sicamous,Quebec,W8E 8T4,Canada,rent,6467,4929,3883,4,10,8,1979-01-01,2012-08-10,quadruplex
934,1,80,479,Maryland,Montreal,North Saanich,Quebec,I4X 4Q4,Canada,rent,9200,4924,9524,10,1,8,1959-01-01,2018-10-29,duplex
935,1,5267,488,Fieldstone,Montreal,Concord,Quebec,Q5A 8X5,Canada,sale,59006084,2126,7246,7,8,5,1905-01-01,2023-10-03,triplex
936,1,4,659,South,Montreal,Dorchester,Quebec,O1L 8S9,Canada,rent,3248,4864,8291,8,6,5,1966-01-01,2016-09-26,quadruplex
937,1,1,439,Helena,Montreal,Pasadena,Quebec,C0A 7Z7,Canada,sale,68777123,253,5353,7,1,9,1916-01-01,2014-06-07,townhouse
938,1,9234,724,3rd,Montreal,Nanaimo,Quebec,A0N 4M0,Canada,sale,54040151,2211,9308,4,2,2,1914-01-01,2010-09-26,other
939,1,39,452,Everett,Montreal,Logan Lake,Quebec,Z6T 3J3,Canada,sale,88024986,1334,3088,6,5,8,2006-01-01,2022-11-27,townhouse
940,1,5842,481,Pawling,Montreal,North Vancouver,Quebec,P5Z 3V7,Canada,sale,61479935,3100,1833,10,7,10,1947-01-01,2022-09-03,quadruplex
941,1,3226,956,Warbler,Montreal,Dorchester,Quebec,H8W 8W5,Canada,sale,2926920,1783,3462,4,4,5,1917-01-01,2015-02-07,townhouse
942,1,6085,460,Cascade,Montreal,Chase,Quebec,K0P 3E0,Canada,sale,12738190,1395,3831,10,7,6,1908-01-01,2011-01-18,other
943,1,748,866,Burrows,Montreal,Abbotsford,Quebec,G7P 2I4,Canada,sale,25080712,557,5699,5,8,9,2015-01-01,2012-12-17,quadruplex
944,1,6,454,Armistice,Montreal,Jasper Park Lodge,Quebec,I2U 5K2,Canada,sale,77741711,2406,4959,2,10,9,2006-01-01,2021-02-26,condominium
945,1,673,642,Vermont,Montreal,Plessisville,Quebec,J8F 4Q6,Canada,rent,4112,1548,7512,10,1,4,1958-01-01,2010-07-23,triplex
946,0,1,809,Carberry,Montreal,Middleton,Quebec,C8J 6O7,Canada,rent,597,3658,8622,1,3,7,1948-01-01,2019-09-18,triplex
947,1,202,638,Fairview,Montreal,Prince Rupert,Quebec,L1W 2E1,Canada,rent,6650,3770,8294,8,1,1,1981-01-01,2010-10-09,townhouse
948,1,1097,675,Aberg,Montreal,Laval,Quebec,T0R 7E7,Canada,rent,1160,278,6808,10,10,5,2015-01-01,2011-11-24,quadruplex
949,0,17,674,Sutteridge,Montreal,Barrie,Quebec,A5R 3Q7,Canada,sale,43786591,4506,4321,3,1,1,1935-01-01,2019-05-21,other
950,1,68,424,Claremont,Montreal,Gibsons,Quebec,O9E 3K7,Canada,rent,6550,507,7089,9,3,6,1917-01-01,2019-11-21,duplex
951,0,4,378,Stephen,Montreal,Metchosin,Quebec,J9K 7L8,Canada,rent,2088,3570,6372,10,1,4,2009-01-01,2010-09-30,triplex
952,1,9,631,Algoma,Montreal,Golden,Quebec,D5V 6L6,Canada,rent,3267,4354,2920,8,3,5,1920-01-01,2017-07-22,condominium
953,1,50,630,Hoard,Montreal,Victoriaville,Quebec,W8I 0X6,Canada,sale,88196959,1490,9080,5,2,8,1904-01-01,2016-09-15,duplex
954,1,860,625,Graceland,Montreal,Altona,Quebec,F8P 8S4,Canada,rent,5675,520,8536,5,6,8,1984-01-01,2016-03-21,condominium
955,1,1,932,Thompson,Montreal,Mont-Saint-Hilaire,Quebec,F2S 0A7,Canada,rent,9929,4370,3850,2,4,8,1932-01-01,2015-07-15,townhouse
956,1,39026,404,Washington,Montreal,Parry Sound,Quebec,Y4Q 7E5,Canada,sale,37729800,3536,5331,8,8,6,1929-01-01,2013-11-03,duplex
957,1,54234,315,Toban,Montreal,Pangnirtung,Quebec,A3S 5I5,Canada,rent,7016,4942,2518,3,9,7,1946-01-01,2016-09-19,quadruplex
958,0,8,592,Armistice,Montreal,Beauceville,Quebec,L3X 7Z9,Canada,sale,42771688,1437,1316,9,9,4,1961-01-01,2013-03-17,single-family
959,1,2377,473,Superior,Montreal,Port Hawkesbury,Quebec,V5D 7M8,Canada,rent,5151,4185,6835,8,3,10,1915-01-01,2013-07-16,single-family
960,1,4829,698,Graceland,Montreal,Greenwood,Quebec,B9C 1K6,Canada,sale,95700112,1641,8111,5,6,1,1977-01-01,2014-03-21,single-family
961,0,26917,920,Manitowish,Montreal,Saint-Rémi,Quebec,K0I 5U7,Canada,rent,3602,301,1484,10,10,10,1996-01-01,2022-01-24,other
962,1,4604,494,Packers,Montreal,Boissevain,Quebec,Q8I 5Z4,Canada,sale,30393108,2235,7906,4,1,9,1954-01-01,2012-07-16,condominium
963,0,4120,834,Grasskamp,Montreal,Lloydminster,Quebec,V0O 1G2,Canada,rent,5788,2258,1108,4,10,7,2022-01-01,2012-02-27,triplex
964,1,1188,604,Knutson,Montreal,Wolfville,Quebec,J5D 7Q2,Canada,rent,502,710,2933,7,4,5,1950-01-01,2013-02-02,quadruplex
965,1,5,892,Cottonwood,Montreal,Greenwood,Quebec,M4X 1L5,Canada,sale,70863636,2245,6605,8,8,8,1902-01-01,2022-01-26,quadruplex
966,1,2453,715,Westridge,Montreal,Atikokan,Quebec,Y4U 1K4,Canada,sale,40639883,3170,1146,5,6,6,1934-01-01,2021-02-21,triplex
967,1,1,782,Vera,Montreal,Niverville,Quebec,W0P 3K8,Canada,rent,5586,4092,2177,9,10,5,1977-01-01,2021-01-31,duplex
968,1,1,390,Northview,Montreal,Coaldale,Quebec,T5Z 5M7,Canada,sale,12547022,3356,4316,1,5,4,1958-01-01,2017-09-25,quadruplex
969,1,36604,654,Anderson,Montreal,Prince Albert,Quebec,N6C 9K5,Canada,rent,2995,1289,9135,4,3,2,2019-01-01,2013-06-21,triplex
970,1,703,511,Ridge Oak,Montreal,Les Cèdres,Quebec,X0B 4B7,Canada,rent,5217,4897,1885,3,3,7,1955-01-01,2012-02-12,condominium
971,1,33752,696,Oneill,Montreal,Richibucto,Quebec,V8O 1L5,Canada,sale,94272862,4661,5434,6,4,2,1939-01-01,2019-06-30,condominium
972,1,686,930,Reindahl,Montreal,Harbour Breton,Quebec,B5I 3R4,Canada,sale,83832530,3040,9968,7,7,10,2010-01-01,2017-07-11,duplex
973,0,91,162,Ludington,Montreal,Concord,Quebec,W5G 7W4,Canada,sale,17328031,234,4252,7,10,1,1931-01-01,2016-10-24,single-family
974,1,4,206,Corscot,Montreal,St. Thomas,Quebec,Z9U 7R1,Canada,rent,6153,2968,7050,7,6,4,1997-01-01,2022-02-15,condominium
975,1,1,988,Eggendart,Montreal,Parksville,Quebec,U3X 9I0,Canada,sale,90680868,2783,3937,5,8,9,2021-01-01,2011-09-11,condominium
976,1,4,416,Lunder,Montreal,Montague,Quebec,O0X 0P0,Canada,sale,16679057,568,9428,5,10,9,2000-01-01,2011-03-01,single-family
977,1,2108,240,Packers,Montreal,Saint-Lambert-de-Lauzon,Quebec,E2S 1R9,Canada,rent,6083,1235,2784,6,6,6,1949-01-01,2016-06-16,single-family
978,1,48160,632,Stephen,Montreal,Prince Edward,Quebec,P1G 5L6,Canada,sale,76753799,2201,5138,2,10,5,1913-01-01,2013-10-04,single-family
979,1,6,139,Old Gate,Montreal,North Cowichan,Quebec,D7V 3G2,Canada,sale,33755395,499,9464,4,10,6,1923-01-01,2011-09-08,other
980,1,74,634,Ruskin,Montreal,Longueuil,Quebec,E7F 4U9,Canada,rent,9909,4089,3859,3,3,6,1974-01-01,2013-12-08,townhouse
981,1,68682,494,Sherman,Montreal,Okotoks,Quebec,D0A 3W0,Canada,sale,15709794,3822,5760,10,6,5,1995-01-01,2012-04-27,duplex
982,1,5,678,International,Montreal,Beaconsfield,Quebec,F0G 5B5,Canada,rent,5317,3234,1913-01-01,8,8,8,1991-01-01,2017-01-20,triplex
983,0,14,127,Kennedy,Montreal,Toronto,Quebec,F4L 1Z7,Canada,rent,8594,2555,3812,7,6,5,1971-01-01,2018-03-21,triplex
984,1,8249,712,Merrick,Montreal,Nelson,Quebec,M8V 4X3,Canada,sale,1577198,3701,6396,9,9,2,1925-01-01,2016-09-01,other
985,1,307,432,Barnett,Montreal,Warwick,Quebec,D0V 4H6,Canada,rent,422,1987-01-01,6553,1,3,2,1915-01-01,2020-04-04,quadruplex
986,1,4057,143,Bluestem,Montreal,Waterloo,Quebec,F8E 9B9,Canada,rent,8626,4650,2326,6,3,8,1920-01-01,2013-02-26,single-family
987,0,0,923,Del Sol,Montreal,Burns Lake,Quebec,C1K 0V3,Canada,rent,3111,4331,9245,8,1,5,2023-01-01,2014-06-29,duplex
988,1,70,740,Mariners Cove,Montreal,Saint-Bruno-de-Guigues,Quebec,D2Y 0J4,Canada,sale,77780773,880,5376,6,8,8,2022-01-01,2020-10-10,duplex
989,1,2,848,Lien,Montreal,Sydney Mines,Quebec,U2A 5K7,Canada,sale,36647784,1106,6467,6,3,3,2009-01-01,2021-10-09,condominium
990,1,7,997,Northport,Montreal,Roberval,Quebec,Q6Q 6B3,Canada,rent,7501,724,2678,8,2,7,1999-01-01,2023-06-13,single-family
991,1,96,436,Village,Montreal,Oxbow,Quebec,F4M 7P7,Canada,sale,93815369,4115,8049,8,10,10,1989-01-01,2021-02-23,single-family
992,1,41,460,Fair Oaks,Montreal,L\'Assomption,Quebec,X5D 1H1,Canada,sale,77120286,1118,4441,2,6,6,1943-01-01,2023-01-17,single-family
993,1,581,535,Brown,Montreal,Oakville,Quebec,R1O 2M4,Canada,sale,11519019,4160,9054,3,8,8,1915-01-01,2014-04-05,triplex
994,1,0,475,Orin,Montreal,Beauharnois,Quebec,J8U 3R0,Canada,sale,52091602,3809,3778,8,2,2,1999-01-01,2014-04-07,townhouse
995,1,44251,567,Anzinger,Montreal,Chester,Quebec,Y6R 6N5,Canada,sale,20065035,4063,6037,10,3,6,1983-01-01,2018-08-28,townhouse
996,1,82017,264,Hermina,Montreal,Pictou,Quebec,T1K 9W2,Canada,sale,73051251,3059,9311,6,6,3,1904-01-01,2012-05-06,triplex
997,1,943,509,Wayridge,Montreal,Belfast,Quebec,X1F 3B8,Canada,sale,8207508,4233,7468,1,6,1,1956-01-01,2010-05-24,triplex
998,1,41,989,Porter,Montreal,West End,Quebec,P6N 4H6,Canada,sale,55728490,4457,4991,4,2,7,1930-01-01,2010-08-23,single-family
999,1,728,922,Northfield,Montreal,Bay Roberts,Quebec,I9X 8Z0,Canada,sale,24554956,1261,1163,4,7,3,1958-01-01,2020-10-23,triplex
1000,1,4366,681,Mcguire,Montreal,Manning,Quebec,I4S 8J8,Canada,rent,8025,2499,8433,7,9,1,1981-01-01,2015-01-30,quadruplex
